year,state_county,yrly_new_props,cur_props,.dec_2000_total_occupied,.dec_2000_total_renter_occupied,.dec_2000_total_vacant,.dec_2000_total_pop_occupied,.dec_2000_total_pop_renter_occupied,.dec_2000_total_pop,.dec_2000_avg_household_size,.dec_2000_median_age,.dec_2000_median_income,.acs_2010_total_pop,.acs_2010_total_pop_occupied,.acs_2010_total_pop_renter_occupied,.acs_2010_total_vacant,.acs_2010_median_income,.acs_2010_median_age,.acs_2020_total_pop,.acs_2020_total_pop_occupied,.acs_2020_total_pop_renter_occupied,.acs_2020_total_vacant,.acs_2020_median_income,.acs_2020_median_age
1977,51149,0,0,10159,8043,567,28079,76,33047,2.76,32.1,53750,35129,20957,6739,1486,30897,41.9,38292,22094,8501,782,35441,41.8
1977,51153,0,0,94570,73644,3482,278424,2337,280813,2.94,31.9,71622,379415,280841,54425,8999,41181,40.7,466834,342519,87437,6124,45000,41.9
1977,51177,0,0,31308,14794,2021,89841,271,90395,2.87,34.3,62422,120212,94687,16476,3635,35044,42.4,134683,104888,20466,3059,39244,42.9
1977,51179,0,0,30187,16341,1218,90952,263,92446,3.01,33.1,71575,124587,95302,14311,2910,40705,42.4,150185,112987,20805,2112,46500,42.2
1977,51510,0,0,61889,76143,2362,126382,4871,128283,2.04,34.4,67023,133647,59945,47981,7799,49546,37.7,158309,66055,65127,5072,62153,39.4
1977,51550,0,0,69900,45050,2772,195070,676,199184,2.79,34.7,56302,219268,164571,33027,3354,32386,42.4,242647,174373,43245,5183,38651,41.2
1977,51600,0,0,8035,6447,169,20970,1159,21498,2.61,37,78921,22058,15350,3223,146,42202,42.5,23312,15977,4084,268,49924,41.8
1977,51610,0,0,4471,3440,254,10306,355,10377,2.31,39.7,97225,11465,7524,2007,636,56934,46.4,14309,8634,3650,449,76901,44.6
1977,51630,0,0,8102,10406,786,16960,150,19279,2.09,30.3,47148,23375,8430,9104,961,24453,35.9,29059,11669,8971,828,34162,35.5
1977,51650,0,0,53887,53535,3424,133969,823,146437,2.49,34,46110,139046,81442,37264,5950,27144,40.5,135169,76277,37687,5298,30530,39.1
1977,51700,0,0,69686,79139,4431,174317,1381,180150,2.5,32,42520,181822,93031,48253,5566,26002,38.4,179582,84188,66544,7475,31071,38.3
1977,51710,0,0,86210,112653,8206,211114,2587,234403,2.45,29.6,36891,242143,107547,75713,9934,23249,34.2,244300,96165,82073,8744,27093,33.3
1977,51740,0,0,38170,39443,3435,95751,247,100565,2.51,34.5,39577,96785,57222,22831,3690,24218,38.8,94961,50441,30801,4229,28402,38.6
1977,51760,0,0,84549,96732,7733,186554,1389,197790,2.21,33.9,38348,201828,85151,68709,13827,21214,37.1,229233,95073,86818,9925,28458,35.9
1977,51800,0,0,23283,17105,1421,62698,64,63677,2.69,36,47342,82544,60503,14467,2278,31432,42.5,91383,63168,20067,2791,38427,42.4
1977,51810,0,0,154455,134980,7822,417574,4481,425257,2.7,32.7,53242,435996,287053,79952,12255,32370,39.7,450882,290818,100634,13283,39356,40
1977,53011,0,0,127208,105252,6822,342194,3007,345238,2.69,34.2,54016,414816,283587,78438,9558,29752,41.9,481950,324540,106001,7839,37704,42.3
1977,53033,1,6,710916,594585,31321,1699415,64538,1737034,2.39,35.7,66035,1879189,1182909,402046,53587,35324,40.6,2225064,1324258,576474,52283,47817,39.9
1977,53035,0,0,86416,68742,6228,224744,2486,231969,2.6,35.8,53878,247336,169658,43738,9584,30026,42.6,268945,181265,52894,7972,38761,40
1977,53045,1,1,18912,10248,6603,47074,89,49405,2.49,40.3,44246,59287,44772,8830,9719,24301,44.8,65326,48775,11925,8542,29926,43.3
1977,53053,1,3,260800,230693,16260,679310,12993,700820,2.6,34.1,52098,782681,491800,157767,24870,30281,41,891862,568757,209838,20347,38012,40.2
1977,53061,0,0,224852,173057,11353,596912,9748,606024,2.65,34.7,60726,694219,483554,118815,17230,33372,41.9,811572,553638,176559,15275,41898,42
1977,53067,1,1,81625,62012,5027,203957,2896,207355,2.5,36.5,55027,243563,165573,44433,6260,32125,42.4,284698,190173,58710,5712,38156,41.8
1977,55079,0,0,377729,401694,22364,916054,10451,940164,2.43,33.7,47175,937616,515434,259787,36231,24957,39.2,949180,480201,338547,35607,30767,38.9
1977,55089,0,0,30857,14899,1177,80558,169,82317,2.61,38.9,72547,85945,70073,9533,2132,34184,45.8,89179,69000,13301,1557,41139,46.1
1977,55131,0,0,43842,22743,1966,116195,184,117493,2.65,36.6,63542,130206,104531,15712,2487,31952,43.4,135529,108107,18870,2368,40522,44.9
1977,55133,0,0,135229,64193,5080,355014,1440,360767,2.63,38.1,71773,386130,313435,43788,7956,35732,44.6,402637,320991,53735,6923,42100,44.7
1978,01003,0,0,55336,25946,18949,138141,142,140415,2.5,39,47028,175791,132421,22247,31617,24896,43,218289,168696,35831,32700,30558,43.7
1978,01073,0,0,263265,196390,24897,645934,2913,662047,2.45,36,45951,656912,438205,125688,39742,24572,41.3,658615,420055,155084,45024,30328,41.1
1978,01081,0,0,45702,36246,4627,110625,976,115092,2.42,27.5,46781,135010,86863,23476,6523,20997,37.2,163461,104496,35759,9525,26380,38.6
1978,01089,0,1,109955,71562,10333,269442,1673,276700,2.45,35.7,54360,323080,229394,51845,14919,27434,41.9,367686,253934,66653,12472,34448,42.4
1978,01097,0,0,150179,114178,14922,391775,2216,399843,2.61,34.4,40378,408620,277806,85307,22451,21219,41.5,413977,265768,108740,26764,26718,41.4
1978,01117,0,0,54631,21783,4671,141618,340,143293,2.59,34.9,64105,187880,151563,18339,7001,33737,41.4,216350,173688,26402,7334,38721,42.8
1978,04013,4,8,1132886,935341,117345,3027366,19268,3072149,2.67,33,51827,3751410,2455006,696464,214163,29318,39.7,4412779,2774692,1120478,169096,34032,40.6
1978,04019,1,3,332350,268332,34387,821712,6475,843746,2.47,35.7,44446,964462,620612,177488,53512,24252,41.3,1038476,658573,227610,52294,28683,40.2
1978,04021,0,0,61364,40608,19790,164497,182,179727,2.68,37.1,39548,329297,227329,42216,30675,26759,40.3,447559,313104,77474,29498,30021,41.6
1978,06001,1,6,523366,596975,16817,1416006,108058,1443741,2.71,34.5,65857,1477980,845723,424243,45512,32912,41.1,1661584,910901,573771,32593,45882,41.2
1978,06013,3,3,344129,273927,10448,937479,26038,948816,2.72,36.4,73039,1024809,708752,199710,28695,36383,43.2,1147788,758162,297547,16768,43768,43.7
1978,06037,13,28,3133774,4654845,137135,9344086,474146,9519338,2.98,32,46452,9758256,4869411,3674697,207847,25094,40.1,10040682,4805674,4306048,227286,31048,40.8
1978,06041,0,0,100650,80929,4340,235803,4034,247289,2.34,41.3,88934,248601,157361,59016,7803,42591,46.9,259441,162962,68233,7419,55546,48.9
1978,06053,0,0,121236,175207,10472,380786,8784,401762,3.14,31.7,51169,407435,202380,133845,13870,24350,39.7,432977,205673,175034,13907,30484,40.6
1978,06055,0,0,45402,42885,3152,119046,688,124279,2.62,38.3,61410,134051,82828,31953,5127,31367,42.8,138572,85552,39936,6855,38721,44.2
1978,06059,4,6,935287,1101536,34197,2803924,144127,2846289,3,33.3,64611,2965525,1771018,805187,57751,31577,41.1,3170345,1766470,1078447,61243,37499,42.5
1978,06061,1,1,93382,60445,13920,245511,1419,248399,2.63,38,65858,336477,248649,51359,20035,35801,42.7,391799,288811,71461,20369,42751,43.9
1978,06065,0,0,506218,467066,78456,1511034,16278,1545387,2.98,33.1,48409,2109464,1435711,400567,116210,25673,40.4,2437864,1612532,625205,108653,30279,40.9
1978,06067,1,3,453602,482318,21212,1198004,55120,1223499,2.64,33.8,50717,1395144,822679,327932,43486,28281,40.5,1537948,880470,481792,25397,34013,40.5
1978,06071,0,0,528594,578602,72775,1664402,23041,1709434,3.15,30.3,46574,2005287,1277035,443739,95196,24959,39.7,2162532,1263630,674705,81286,28611,39.6
1978,06073,1,5,994677,1186350,45472,2716820,95547,2813833,2.73,33.2,53438,3022468,1647521,876167,93085,30093,39.6,3323970,1770437,1115281,84825,36028,39.6
1978,06075,0,0,329700,441692,16827,756976,103093,776733,2.3,36.5,63545,789172,337354,336655,36604,35640,38.3,874784,371431,384361,36472,54549,37.8
1978,06077,0,0,181629,220112,7531,544827,30499,563598,3,31.9,46919,673613,397218,165002,18209,24660,40.6,751615,420735,249744,14100,30974,40.6
1978,06081,0,0,254103,254197,6473,696711,42296,707161,2.74,36.8,80737,704327,433436,191526,14281,39036,42.5,765623,461152,228795,15405,51281,42.6
1978,06083,0,0,136622,171201,6279,382730,6992,399347,2.8,33.4,54042,416051,207276,123494,10588,24924,39.9,444895,214506,156455,11008,31556,39.7
1978,06085,0,4,565863,635706,13466,1652871,156024,1682585,2.92,34,81717,1739396,1040192,466793,29578,37401,40.6,1924379,1087896,599757,33582,50030,41
1978,06087,0,0,91139,98464,7734,246574,2710,255602,2.71,35,61941,256901,146774,69950,10200,26321,42,273170,154385,82214,9544,34883,42.5
1978,06095,0,2,130403,127279,4110,378568,12026,394542,2.9,33.9,60597,410042,260339,88747,12605,31536,42,444538,269091,127914,7864,37621,41.6
1978,06097,0,0,172403,159118,10750,447512,4891,458614,2.6,37.5,61921,474047,286378,125483,18635,30872,43.4,496801,296790,150543,17540,38515,43.9
1978,06099,0,0,145146,167543,5661,439508,8102,446997,3.03,31.7,44703,509682,310356,119975,13750,23025,40.1,546235,315399,182170,7413,29085,40.2
1978,06111,0,1,243234,242548,8478,739985,10331,753197,3.04,34.2,65285,809080,527351,190153,15093,30637,42,845599,519219,261140,17786,35064,42.7
1978,06113,0,0,59375,74273,2212,161145,9705,168660,2.71,29.5,51623,196418,102563,48973,4561,25718,39,218774,107772,71557,3951,31781,38.7
1978,08001,1,1,128156,101568,4438,360443,2753,363857,2.81,31.4,52517,425330,287769,79673,13809,28772,38.8,509844,341018,115461,6149,35405,39.2
1978,08005,0,1,190909,136259,5926,483120,5446,487967,2.53,34.5,63875,552860,369037,108790,15610,32068,41.6,649980,423795,146174,10946,39611,41.2
1978,08013,0,0,114680,90136,5220,282775,3206,291288,2.47,33.4,70572,290177,186586,47102,8139,30003,40.9,324682,202393,62365,8044,38758,41
1978,08031,2,4,239235,239152,12200,541917,7914,554636,2.27,33.1,48195,578087,311076,155107,27115,27454,37.1,715878,374194,226485,18513,40997,36.5
1978,08035,0,0,60924,17244,2409,175300,310,175766,2.88,33.7,88482,273440,228865,21725,4524,47966,42.2,344280,280290,36942,4394,52391,44.2
1978,08041,1,2,192409,163187,10019,501533,4315,516929,2.61,33,53995,599988,399108,94796,21691,28401,40.6,710499,461764,140850,13758,34407,38.7
1978,08059,0,0,206067,125862,6421,519326,2836,527056,2.52,36.8,67310,528614,384648,77930,11933,34104,43.8,578795,416931,103056,8782,42400,42.1
1978,08069,0,0,97164,72037,8228,244374,1502,251494,2.52,33.2,58866,291162,196072,43475,13204,26593,40.5,350523,230828,68885,10398,33757,39.1
1978,09001,0,0,324232,242954,15234,864591,10770,882567,2.67,37.3,77690,905342,644948,174719,26350,35421,43.9,944306,636361,218684,29259,41747,45.2
1978,09003,0,2,335098,265569,17924,830338,8176,857183,2.48,37.7,62144,887976,596242,187893,24173,31501,43.4,892153,583633,218800,26730,38717,43.3
1978,09005,0,0,71551,36668,7716,179682,633,182193,2.51,39.6,66445,189916,154198,24091,9919,34269,45.7,181143,142590,27988,13460,39349,47.7
1978,09007,0,0,61341,34116,5944,148844,892,155071,2.43,38.6,71319,164774,125074,21785,7046,37863,44.7,162742,120938,26202,8684,43449,46.3
1978,09009,0,1,319040,261131,21692,796334,9018,824008,2.5,37,60549,856688,570958,181737,28724,30588,42.9,855733,543385,217325,35225,36670,43.5
1978,09011,0,0,99835,74097,10839,247208,1888,259088,2.48,37,59857,272360,186902,44824,13188,32239,43.4,266868,178424,56488,14233,37317,43.6
1978,09013,0,0,49431,26651,2139,125311,1271,136364,2.54,35.7,70856,151073,109696,16623,2842,31534,43.1,150947,103908,21937,3920,37981,42.5
1978,10003,0,1,188935,129375,10586,482751,5076,500265,2.56,35,62144,533514,374881,89455,17322,31302,41.6,558306,379744,121033,14811,36961,42.7
1978,11001,0,0,248338,302569,26507,536497,9335,572059,2.16,34.6,46283,584400,246202,214644,36175,35264,37.7,701974,295724,274249,30885,52328,36.5
1978,12009,0,1,198195,112101,23877,466535,1860,476230,2.35,41.4,47571,540583,408062,74461,46165,25686,44.9,594001,442970,104694,44643,29652,45.2
1978,12011,1,5,654445,469653,86598,1603094,9850,1623018,2.45,37.8,50531,1734139,1186498,327174,137960,27170,42.7,1942273,1201782,542789,121440,31010,43.7
1978,12015,0,0,63864,23728,15894,139035,226,141627,2.18,54.3,42653,159385,125463,16391,27431,23895,47.4,185926,146435,26442,26068,26947,49.2
1978,12021,0,0,102973,66605,41563,246587,587,251377,2.39,44.1,54816,316931,228376,56307,75012,28176,44,379345,263068,80167,70371,32201,46
1978,12031,1,2,303747,260002,26031,763204,6109,778879,2.51,34.1,47689,854848,542727,170426,53284,26977,40.3,948651,541695,263988,43380,31453,40.1
1978,12033,1,1,111049,87218,13598,272444,1678,294410,2.45,35.4,41708,297940,186975,52647,22838,21995,40.4,316691,190355,74470,20287,27315,38.8
1978,12035,0,0,21294,8258,3158,49370,82,49832,2.32,50.4,45502,91806,70840,14316,10973,25032,45.1,112854,82475,23751,8776,28000,46
1978,12053,0,0,55425,18381,7302,128693,162,130802,2.32,49.5,37509,170337,137358,17518,12704,22198,44.5,190700,147162,31142,11053,25692,43
1978,12057,0,0,391357,321122,34605,981521,7537,998948,2.51,35.1,48223,1200236,771899,240980,63569,26349,40.5,1451358,869679,387279,50795,31269,40.7
1978,12069,0,0,88413,39249,14417,206761,430,210528,2.34,45.1,42577,291671,223747,39168,24024,24426,43.8,356115,258216,68630,22791,27396,44.1
1978,12071,0,0,188599,105531,56806,435271,920,440888,2.31,45.2,46430,606165,433429,94022,118141,26406,43.5,756570,520664,172607,112336,29562,44.4
1978,12073,0,0,96521,86876,7453,225858,2183,239452,2.34,29.5,52962,270409,147256,54481,13186,23931,37.9,291863,151632,77033,14811,29023,36.6
1978,12081,1,1,112460,70400,25668,257997,652,264002,2.29,43.6,46576,318619,223533,57247,39519,25691,44.4,393847,275475,84287,44615,29953,45.1
1978,12083,0,1,106755,52258,15908,252035,467,258916,2.36,43.8,37473,326833,246773,42971,27298,21810,44.2,360210,255715,73656,25063,25344,44.9
1978,12085,0,0,55288,26105,10183,123375,183,126731,2.23,47.3,53244,144322,108305,20786,18287,26421,46.3,160420,122691,26469,15672,31854,48.5
1978,12086,1,2,776774,860760,75504,2207391,10827,2253362,2.84,35.6,40260,2445374,1438878,674886,153024,21000,41.6,2705528,1442465,981610,130110,25724,43.2
1978,12095,0,0,336286,317776,25063,877513,8963,896344,2.61,33.3,47159,1116094,673544,241380,68755,24892,38.8,1373784,767007,411919,77899,29380,39.7
1978,12097,0,0,60977,53947,11316,170093,1363,172493,2.79,34.6,42061,258531,168434,52450,30297,22618,40.2,363666,231046,99127,46283,25032,40.3
1978,12099,1,2,474175,285163,82253,1111856,4779,1131184,2.34,41.8,53701,1299356,917355,231069,133956,27205,43.4,1482057,977229,362649,124477,31481,44.5
1978,12101,0,0,147566,60074,26151,339393,598,344765,2.3,44.9,39568,456514,350485,57880,39619,23800,42.7,539885,378833,113903,37541,27754,43.7
1978,12103,0,0,414968,245993,66605,898571,5662,921482,2.17,43,46925,918263,635444,169382,97429,25989,44.8,970985,647060,220692,97559,31038,45.3
1978,12105,0,0,187233,126330,39143,471378,1213,483924,2.52,38.6,41442,590116,403365,100254,53858,22914,42,705735,463281,172527,59717,26385,41.1
1978,12109,0,0,49614,25610,8394,120942,228,123135,2.44,40.6,59153,180624,139882,19505,16349,30644,44.5,255410,205428,30033,20239,37043,45.2
1978,12113,0,0,43793,22014,5326,115191,180,117743,2.63,36.8,46929,147838,111311,16329,8199,26132,42.6,179587,132401,26086,7326,31833,42.3
1978,12115,0,0,149937,66383,32530,319484,664,325957,2.13,50.5,50111,376200,282534,54834,56904,26907,46.4,427766,316392,72857,55682,32535,47.7
1978,12117,0,0,139572,98517,7507,361590,2649,365196,2.59,36.2,56895,417330,301028,70933,25644,29385,42.2,466695,308755,108867,13979,34447,42.5
1978,12119,0,0,20779,7155,4416,47078,45,53345,2.27,49.2,36999,85891,66757,5758,9684,21876,50.3,129938,105150,11277,13579,28416,53.8
1978,12127,0,0,184723,101229,27215,428606,1290,443343,2.32,42.4,41767,496053,365450,74730,51203,23276,44.2,546107,375916,119089,42052,27849,44.4
1978,13031,0,0,20743,20268,1999,52393,224,55983,2.53,26.1,42199,67298,35515,16265,3706,16372,36,77719,38031,20166,3529,22941,36.7
1978,13033,0,0,7934,5028,908,21963,4,22243,2.77,33,31660,23083,16651,4444,2029,18455,42.7,22567,15890,5320,2155,26418,42.1
1978,13051,0,0,89865,84433,9818,223998,1222,232048,2.49,34.4,46125,256428,145000,79169,16182,24898,40.2,289649,154105,83752,16366,30121,39.7
1978,13057,0,0,49495,21965,2442,140920,172,141903,2.85,34,66419,206283,165577,23238,5843,32334,41,253780,192439,43173,4286,37888,43.2
1978,13063,0,1,82243,87095,4218,233259,2149,236517,2.84,30.2,46782,260156,152999,61909,17653,25070,39.3,287560,141461,103870,9166,26336,40
1978,13067,0,0,227487,172953,10035,600457,6217,607751,2.64,33.2,67649,677402,477101,108433,26457,32900,40.7,756653,502129,168858,19178,39095,41.7
1978,13073,0,0,31120,14975,2201,88597,426,89288,2.85,35.4,61232,117858,95018,11883,4592,32149,42.9,154257,123010,22080,10420,36817,41.7
1978,13089,1,1,249339,263704,11892,652194,14260,665865,2.62,32.3,54018,685371,391850,165140,37159,28529,39.4,755287,417694,234545,30631,34202,40.6
1978,13097,0,0,32822,20851,2003,91325,344,92174,2.78,33.8,54082,127800,91662,18750,5529,30126,40.7,145063,96699,34896,3250,32492,42.7
1978,13113,0,0,31524,10990,1202,90685,632,91263,2.88,38.2,78853,105344,89089,8539,2522,36626,45.6,113544,92767,13725,2208,42960,46.7
1978,13117,0,0,34565,11916,1940,97678,57,98407,2.83,34.6,74003,163885,140466,15769,5673,39094,42.1,236605,199424,25094,3646,47387,44.2
1978,13121,0,0,321242,350924,27390,784622,9924,816006,2.44,32.7,58143,886982,498501,219621,72661,31521,39.3,1051550,566946,319548,52317,39877,40
1978,13135,0,0,202317,144974,7365,582063,10938,588448,2.88,32.5,66693,778022,560471,121128,26224,30541,40.8,926414,625520,230029,13204,34466,42.4
1978,13139,0,0,47381,42300,3665,136980,527,139277,2.89,32.2,50100,175001,114562,38255,6738,25730,40.3,201434,135802,48215,8989,29241,41.9
1978,13151,0,0,41373,16016,1793,118586,281,119341,2.87,33.4,61607,193717,153990,19489,7799,32488,41.1,229994,165762,44474,4734,35041,43
1978,13153,0,0,40911,32936,3598,108372,555,110765,2.65,34,50384,134880,90118,24627,6697,28755,40.5,155317,105132,33714,5825,33905,40.4
1978,13217,0,0,21997,13685,1036,60931,106,62001,2.77,33.3,49748,96833,71254,13033,3988,25841,40.1,109835,76123,24786,2194,27226,41.9
1978,13223,0,0,28089,10005,1185,81166,30,81678,2.89,31.2,56039,134875,107860,13268,3999,31171,40.1,164440,124142,30621,3084,35406,41.8
1978,13245,0,0,73920,76437,8392,188864,1023,199775,2.55,32.3,38509,198170,105583,49987,11898,21511,39.5,202178,98216,68965,16529,23722,37.3
1978,13247,0,0,24052,17343,1030,69009,488,70111,2.87,35.4,60065,83135,56414,14863,3953,27065,42.5,90155,59661,21686,2393,31986,44.6
1978,13297,0,0,21307,13755,1193,60145,49,60687,2.82,33.9,52386,81491,62649,10063,2751,25585,42.2,93284,69936,17970,2217,31588,43.5
1978,15003,0,0,286450,356213,29538,845211,115027,876156,2.95,35.7,60118,936984,545444,253709,29985,30723,41.4,979682,566755,277984,35860,38373,40.9
1978,17031,0,1,1974181,2035740,121940,5283124,105393,5376741,2.68,33.6,53784,5172848,3201667,1325640,236952,27674,40.1,5169517,3079200,1542338,207015,35336,40.5
1978,17043,0,2,325601,171479,10020,889048,16270,904161,2.73,35.2,79314,911481,711681,113501,20351,35840,43,926005,688124,160856,16907,43245,43.7
1978,17089,0,1,133901,84644,5097,397616,1447,404119,2.97,32.2,66558,502628,390052,67610,9671,30761,41.3,531756,392723,96815,7456,35433,42.6
1978,17093,0,0,18798,7376,721,54352,47,54544,2.89,34.1,69383,105602,90703,8573,2135,39390,39.5,127583,105093,15146,980,42266,41.7
1978,17097,0,0,216297,122723,9622,623378,4353,644356,2.88,33.8,76424,697179,543141,87022,18725,34103,42.7,699682,513534,119884,15997,38923,43.8
1978,17197,0,0,167542,69526,7982,492605,927,502266,2.94,33.3,69608,667977,567737,54126,13786,33645,41.4,689704,564336,86217,12851,39027,43
1978,18003,1,1,128745,80338,10160,326269,1598,331849,2.53,34.1,52708,351332,253938,59294,15750,26935,41.1,375520,265321,72292,12381,31134,40.9
1978,18011,0,0,17081,8069,848,45278,68,46107,2.65,36.9,58879,54796,43945,6438,1394,34066,43.6,66875,54907,7048,1752,43998,43.4
1978,18019,0,0,38751,25807,2425,94894,229,96472,2.45,36.5,47412,107381,77191,18496,3993,26009,41,117410,85261,24501,6114,31273,41.9
1978,18057,0,0,65933,27215,3545,181123,911,182740,2.75,34.1,80239,261244,214694,23662,6535,39514,41.9,330455,262398,43380,6507,47374,42.9
1978,18059,0,0,20718,8764,1032,54933,31,55391,2.65,37.4,63083,68011,55162,6936,2161,31628,42.9,76614,61651,9573,1013,40082,42.8
1978,18081,0,0,42434,21756,2661,111606,263,115209,2.63,34.9,60571,135994,102526,16389,4412,30393,41.8,156148,114552,26038,3818,35437,41.3
1978,18089,0,0,181633,136089,13359,478916,1099,484564,2.64,35.9,50131,494417,351603,90764,25023,24989,42.6,485983,342146,99864,25033,30660,42.9
1978,18097,0,0,352164,311497,35019,841758,5336,860454,2.39,33.6,49387,890976,532601,205906,59642,25180,39.8,957337,542237,298654,47016,30980,39.3
1978,18141,0,0,100743,63106,6270,252145,1275,265559,2.5,34.4,49653,266522,185734,39473,13667,22822,42.1,270881,180803,56778,12670,28584,41.7
1978,19049,0,0,15584,8066,945,40291,57,40750,2.59,35.1,58293,61714,48651,7409,1762,35245,40,90418,68869,13196,2386,47228,39.7
